Date,Open,High,Low,Close,Volume,MA_7,MA_14,MA_30,RSI_14,MACD,Signal,Hist,BB_upper,BB_lower,Daily_Return,Close_lag1,Close_lag2,Close_lag5,Vol_MA_7,Target
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,203.07203456333704,204.00949205671037,203.43206380208332,52.3448340263778,-0.5109338905984373,0.6111523602722531,-1.1220862508706904,217.56566463968062,191.48762210348343,2.529833309688767,194.67758178710935,200.7490997314453,208.14659118652344,54864371.428571425,199.81195068359372
2025-05-28,199.98143310081724,202.11494001836,199.2935240345892,199.81195068359372,45339700,201.52816118512834,204.32474735804968,203.3710901896159,55.56897724183448,-0.7237695417574059,0.3441679798663213,-1.0679375216237272,216.90752791533458,191.09760819306388,0.10488369682311038,199.60260009765625,194.67758178710935,206.232421875,53521771.428571425,199.3433837890625
2025-05-29,202.9623758748587,203.19167383577107,197.90775006205251,199.3433837890625,51396800,200.27056012834822,204.51834542410714,203.3071090698242,53.48732287740507,-0.919651590043884,0.09140406588428024,-1.0110556559281643,215.9388111000339,190.84287835309112,-0.23450393879252962,199.81195068359372,199.60260009765625,201.4768829345703,54272671.428571425,200.24066162109372
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,199.41459437779017,204.70207323346818,203.53423156738282,53.321338205467406,-0.9910623524989717,-0.12508921779237014,-0.8659731347066015,214.65413490227394,190.91218895026515,0.45011668557843887,199.3433837890625,199.81195068359372,200.7490997314453,58318857.14285714,201.08807373046875
2025-06-02,199.6723835925692,201.51677709467236,199.51286535414476,201.08807373046875,35423300,199.35905020577567,204.0547583443778,203.6996607462565,33.27202610167117,-0.9681169713099393,-0.293694768495884,-0.6744222028140554,214.4811340144634,190.748107928896,0.4231968185255841,200.24066162109372,199.3433837890625,194.67758178710935,54920500.0,202.6533203125
2025-06-03,200.73914706631285,203.1518034040851,200.3503308633764,202.6533203125,46381600,199.6310817173549,203.36685180664062,204.0440450032552,31.842109957082087,-0.8142441735632531,-0.39780464950935784,-0.4164395240538952,214.51462539560134,191.1772569286174,0.7783885702387527,201.08807373046875,200.24066162109372,199.60260009765625,54868957.14285714,202.2046813964844
2025-06-04,202.29440469878628,205.6143037964219,201.48686455307688,202.2046813964844,43604000,200.70638166155135,202.68962751116072,204.15509287516275,32.02269686743422,-0.7201982863092269,-0.46228337686933174,-0.25791490943989515,214.49037275101674,191.65712328169812,-0.22138246505104542,202.6533203125,201.08807373046875,199.81195068359372,49893400.0,200.02133178710935
2025-06-05,202.88261988754903,204.12882762641604,199.54277706238676,200.02133178710935,55126100,200.76620047433036,201.9191175188337,204.03206583658854,30.511567695359545,-0.8124785624414699,-0.5323224139837595,-0.2801561484577104,214.244433944226,192.36535762071543,-1.0797720380637088,202.2046813964844,202.6533203125,199.3433837890625,49727342.85714286,203.30133056640625
2025-06-06,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,201.26468331473214,201.39642224993025,203.89325103759765,38.10756617432997,-0.6138665848525307,-0.5486312481575137,-0.06523533669501691,214.1184859538642,193.15813758129207,1.6398244877141144,200.02133178710935,202.2046813964844,200.24066162109372,49908485.71428572,200.83883666992188
2025-06-09,203.76991971327612,205.37503589356555,199.4131823149893,200.83883666992188,72862600,201.4783194405692,200.8744397844587,203.64215138753255,38.119930602996874,-0.6477015390553618,-0.5684453063370833,-0.07925623271827842,213.9887489634719,193.60491100967266,-1.2112532119803454,203.30133056640625,200.02133178710935,201.08807373046875,52975028.571428575,202.05511474609372
2025-06-10,199.9914028593682,203.7300256804245,199.96149509379936,202.05511474609372,54672600,201.73752702985487,200.57606070382255,203.4030517578125,43.05136473101333,-0.5698041604706248,-0.5687170771637917,-0.0010870833068330477,213.15552935712392,193.62859387285656,0.6055990446562909,200.83883666992188,203.30133056640625,202.6533203125,50668271.428571425,198.17694091796875
2025-06-11,202.8826226203144,203.8795888248368,197.8080682902945,198.17694091796875,60989900,201.3216509137835,200.34035055977958,202.9991678873698,44.34575585922079,-0.8116499480341588,-0.6173036513378651,-0.19434629669629366,211.75922781093573,193.61418832675957,-1.9193643442277364,202.05511474609372,200.83883666992188,202.2046813964844,54320642.85714286,198.5956573486328
2025-06-12,198.476026276637,199.07419684911244,196.7612432530472,198.5956573486328,43904600,200.74198477608817,200.18653324672155,202.566428120931,46.27071312226569,-0.9584788133596192,-0.6855386837422159,-0.2729401296174032,210.21640096415194,193.84799875508634,0.2112841326163073,198.17694091796875,202.05511474609372,200.02133178710935,53966785.71428572,195.8539886474609
2025-06-13,199.12403626091725,199.76209396079904,195.1062640673262,195.8539886474609,51447300,199.83474295479908,200.27056230817522,202.01508382161458,52.302869947602446,-1.2813014525159758,-0.8046912374969679,-0.4766102150190079,208.79763567466244,193.7713157413532,-1.3805280225029914,198.5956573486328,198.17694091796875,203.30133056640625,55087257.14285714,197.8180389404297
2025-06-16,196.7014416228738,198.08722408394675,195.96368113091867,197.8180389404297,43020700,199.51998683384485,200.1430936540876,201.7937220255534,46.04857275879242,-1.3629470700510353,-0.9163424040077814,-0.4466046660432539,206.8820740768226,194.40677480013053,1.002813527838886,195.8539886474609,198.5956573486328,200.83883666992188,53357914.28571428,195.0464630126953
2025-06-17,196.60172782081943,197.7881200100286,194.6177748569289,195.0464630126953,38856200,198.3407200404576,199.80270167759485,201.69437357584636,40.52340058053133,-1.632476649875798,-1.059569253181385,-0.5729073966944132,205.6330132836823,194.34582277588802,-1.4010734018898074,197.8180389404297,195.8539886474609,202.05511474609372,52250557.14285714,195.9835968017578
2025-06-18,195.34553910938877,196.97059871241268,194.4781834746436,195.9835968017578,45394700,197.64711434500558,199.5627168927874,201.63887532552084,43.44099435868382,-1.7502857147150053,-1.197712545488109,-0.5525731692268963,204.56789502711925,194.38605852512686,0.4804669485349855,195.0464630126953,197.8180389404297,198.17694091796875,48326571.428571425,200.39019775390625
2025-06-20,197.63857663438117,201.08807102199276,196.2627584683704,200.39019775390625,96813500,197.40926906040735,199.57339804513114,201.80526936848958,50.25674667382069,-1.4711162654607506,-1.2523932894826375,-0.21872297597811308,204.44644239387893,194.39884264030078,2.248453964545738,195.9835968017578,195.0464630126953,198.5956573486328,54346700.0,200.888671875
2025-06-23,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,197.7966591971261,199.5591550554548,201.94712473551434,49.65348414427448,-1.1958645874055662,-1.2410875490672233,0.04522296166165707,204.46156046009133,194.39768178844383,0.24875174867879934,200.39019775390625,195.9835968017578,195.8539886474609,53607328.571428575,199.6923065185547
2025-06-24,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,197.9533233642578,199.34765407017298,202.01458587646485,44.78759334777725,-1.0620200294729898,-1.2052740451483768,0.14325401567538698,204.18770146329177,195.17301325838793,-0.595536495551996,200.888671875,200.39019775390625,197.8180389404297,55058671.428571425,200.9485015869141
2025-06-25,200.8388346981885,203.05210084338043,200.01135094007645,200.9485015869141,39525700,198.68111092703683,199.25792694091797,201.70785319010417,47.84982268382874,-0.8448439740216998,-1.1331880309230413,0.28834405690134157,204.29016015033307,195.20514472027241,0.6290653306879834,199.6923065185547,200.888671875,195.0464630126953,53355585.71428572,200.39019775390625
2025-06-26,200.81888589983927,202.025221644493,198.854876564116,200.39019775390625,50799100,199.0485621861049,199.2842745099749,201.31139272054037,50.6685738750071,-0.7096010001727393,-1.048470624772981,0.3388696246002416,204.3281474946537,195.224982082983,-0.27783428520185005,200.9485015869141,199.6923065185547,195.9835968017578,54466785.71428572,200.46995544433597
2025-06-27,201.2774955925489,202.60346239871808,199.39323017588663,200.46995544433597,73188600,199.82334681919642,199.08203342982702,200.93753051757812,44.19462039474474,-0.5891923473488703,-0.9566149692881588,0.36742262193928854,204.38978487892777,195.2760018642363,0.03980119353326206,200.39019775390625,200.9485015869141,200.39019775390625,59371414.28571428,204.54754638671875
2025-06-30,201.39712965217612,206.7608124915243,198.6554726965608,204.54754638671875,91912800,201.04676818847656,199.34694126674108,200.7288330078125,57.13189130947643,-0.16286273110191019,-0.7978645216509092,0.635001790548999,205.06964863581328,195.0268265839133,2.034015986757187,200.46995544433597,200.39019775390625,200.888671875,66016857.14285714,207.18951416015625
2025-07-01,206.04299395149744,209.55231908550664,205.5146031050056,207.18951416015625,78788900,202.01809910365515,199.71368408203125,200.61451466878256,59.36026366563782,0.38376744852362776,-0.5615381276160019,0.9453055761396296,206.2973361618717,194.40928310082361,1.2916154801693835,204.54754638671875,200.46995544433597,199.6923065185547,63441914.28571428,211.7955017089844
2025-07-02,208.27621224418837,212.6927652029137,207.50854401160623,211.7955017089844,67941800,203.57621765136722,200.68643842424666,200.73614501953125,74.18550277867195,1.175094744734821,-0.2142115531458373,1.3893062978806583,208.6143196218354,193.00651778050835,2.223079467847855,207.18951416015625,204.54754638671875,200.9485015869141,65174414.28571428,212.90213012695312
