Date,Open,High,Low,Close,Volume,MA_7,MA_14,MA_30,RSI_14,MACD,Signal,Hist,BB_upper,BB_lower,Daily_Return,Close_lag1,Close_lag2,Close_lag5,Vol_MA_7,Target
2025-06-23,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,197.79666137695312,199.5591539655413,201.94712626139324,49.65348487934019,-0.7858845932899783,-0.685977444785613,-0.09990714850436533,204.46156282489494,194.39767637188243,0.24874411519943962,200.3902130126953,195.9835968017578,195.85400390625,53607328.571428575,199.6923065185547
2025-06-24,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,197.95332554408483,199.34765298025948,202.01458689371745,44.78760454848005,-0.6803509732266946,-0.6848521504738294,0.0045011772471348355,204.18770183578448,195.1730113600163,-0.595536495551996,200.888671875,200.3902130126953,197.81802368164065,55058671.428571425,200.948486328125
2025-06-25,200.8388194477268,203.052085424857,200.0113357524488,200.948486328125,39525700,198.68110874720983,199.25792476109095,201.70785369873047,47.849799935227026,-0.4897065741432698,-0.6458230352077176,0.15611646106444776,204.29015894947335,195.20514286937433,0.629057689537782,199.6923065185547,200.888671875,195.0464630126953,53355585.71428572,200.3902130126953
2025-06-26,200.81890119127092,202.0252370277816,198.85489170599743,200.3902130126953,50799100,199.04856436593192,199.2842745099749,201.31139424641927,50.668629188474,-0.37929522595953813,-0.5925174733580817,0.21322224739854356,204.32814674206713,195.22497978381176,-0.2778191195320079,200.948486328125,199.6923065185547,195.9835968017578,54466785.71428572,200.469970703125
2025-06-27,201.27751091280396,202.6034778198992,199.39324535272064,200.469970703125,73188600,199.82335117885046,199.08203451974052,200.93753255208333,44.19464804842613,-0.2821057188757834,-0.530435122461622,0.24832940358583866,204.38978583475483,195.27600090840923,0.039801190502575245,200.3902130126953,200.948486328125,200.3902130126953,59371414.28571428,204.5475311279297
2025-06-30,201.39711462840117,206.7607970676305,198.65545787730727,204.5475311279297,91912800,201.04677036830358,199.34694235665458,200.7288335164388,57.131908051103565,0.12253026180243864,-0.3998420456088099,0.5223723074112485,205.06964586191467,195.026827831933,2.034000608920694,200.469970703125,200.3902130126953,200.888671875,66016857.14285714,207.18951416015625
2025-07-01,206.04299395149744,209.55231908550664,205.5146031050056,207.18951416015625,78788900,202.01809910365515,199.71368408203125,200.61451466878256,59.36026188604462,0.648912878730215,-0.19009106074100499,0.83900393947122,206.29733386498123,194.40928387183516,1.2916230362977066,204.5475311279297,200.469970703125,199.6923065185547,63441914.28571428,211.7954864501953
2025-07-02,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800,203.57621547154017,200.68643842424666,200.73614451090495,74.18560764135405,1.4213538823237002,0.13219792787193602,1.2891559544517641,208.61431259388044,193.0065217567055,2.223072103194701,207.18951416015625,204.5475311279297,200.948486328125,65174414.28571428,212.9021148681641
2025-07-03,211.5063531929921,213.9987684566969,211.16738836812712,212.9021148681641,34955800,205.4633309500558,201.7083282470703,200.95846761067708,74.80129086869113,2.0986229881984286,0.5254829399372345,1.5731400482611941,210.83569562656487,191.85488207118902,0.5224985841371987,211.7954864501953,207.18951416015625,200.3902130126953,62444671.428571425,209.31304931640625
2025-07-07,212.0347627655988,215.57399579559092,208.16654427869605,209.31304931640625,50229000,206.65826851981026,202.66968863351005,201.21967264811198,72.6662815510428,2.3190237765560937,0.8841911072610065,1.4348326692950872,211.91706561350753,191.70268536305497,-1.6857820101882526,212.9021148681641,211.7954864501953,200.469970703125,63973714.28571428,209.3728485107422
2025-07-08,209.46258702266437,210.78853856973336,207.81758380403343,209.3728485107422,42848900,207.9415021623884,203.49503326416016,201.50713043212892,70.7930130630261,2.4700451416089493,1.2013619141305951,1.2686832274783542,212.7596129795481,191.467289791448,0.028569262418765007,209.31304931640625,212.9021148681641,204.5475311279297,62837971.428571425,210.4994354248047
2025-07-09,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400,209.37428283691406,204.59881700788225,202.0345260620117,79.55766500733152,2.650088242511657,1.4911071798068076,1.1589810627048496,213.85798864933153,191.33497552303177,0.5380768910944633,209.3728485107422,209.31304931640625,207.18951416015625,59346657.14285714,211.7655792236328
2025-07-10,209.87133445003573,212.8323250717279,209.39279496736208,211.7655792236328,44443600,210.40543256487166,205.7261014665876,202.43995869954426,79.81175974146502,2.861950140361728,1.7652757719177918,1.096674368443936,215.05976382161984,191.10424527261844,0.6014951043801897,210.4994354248047,209.3728485107422,211.7954864501953,52565342.85714286,210.51937866210935
2025-07-11,209.931172276849,211.48643705736623,209.2233196075129,210.51937866210935,39765800,210.8811274937221,206.4496132986886,202.7968724568685,71.72803727733515,2.8959119797482344,1.9914030134838805,0.904508966264354,215.88285089046346,191.5154035040678,-0.5884811715351712,211.7655792236328,210.4994354248047,212.9021148681641,46990614.28571428,207.987060546875
2025-07-14,209.29308368901167,210.27012140888863,206.9103353456299,207.987060546875,38840100,210.33706665039062,206.9566410609654,203.08499552408855,64.00472524005517,2.6875101298500397,2.1306244367571123,0.5568856930929273,216.247699403932,192.08969531042348,-1.2028907416161472,210.51937866210935,211.7655792236328,209.31304931640625,42833228.571428575,208.4755859375
2025-07-15,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,209.70470537458147,207.58401816231864,203.35949300130207,67.82683453919186,2.532576117588178,2.211014772923326,0.3215613446648522,216.35728324713423,193.24226967034625,0.23488258805162143,207.987060546875,210.51937866210935,209.3728485107422,43881871.428571425,209.52239990234372
2025-07-16,209.6619745482938,211.75559423754484,208.00700716596052,209.52239990234372,47490500,209.73461260114397,208.19644056047713,203.64063720703126,67.55106018523716,2.465834331757037,2.2619786846900682,0.2038556470669688,216.63520700337747,194.13478353617333,0.5021278439565346,208.4755859375,207.987060546875,210.4994354248047,43490657.14285714,209.38282775878903
2025-07-17,209.93116216460888,211.15742622671812,208.95412441878605,209.38282775878903,48068100,209.7360382080078,208.83877018519811,203.86495412190754,68.72920795414524,2.3743091224974364,2.284444772251542,0.08986435024589445,216.36175453404246,195.84187248011767,-0.06661442577010623,209.52239990234372,208.4755859375,211.7655792236328,44236257.14285714,210.539306640625
2025-07-18,210.23024956462243,211.1474566075158,209.06380098140497,210.539306640625,48974600,209.74173409598214,209.55800846644811,204.1427749633789,70.07151364878983,2.3677984092638837,2.3011154996540104,0.06668290960987333,216.08316108395246,197.5760369140944,0.5523274731814354,209.38282775878903,209.52239990234372,210.51937866210935,44268428.571428575,211.8353576660156
2025-07-21,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,209.75170244489394,210.0785675048828,204.5365763346354,66.33885082919792,2.439102651242962,2.328712929971801,0.11038972127116109,216.39047259529946,198.41323986807947,0.6155862513610666,210.539306640625,209.38282775878903,207.987060546875,45258971.428571425,213.74952697753903
2025-07-22,212.4933551608528,214.29786137817436,211.58611235366487,213.74952697753903,46404100,210.21315220424103,210.54713984898157,204.88484954833984,65.20328595829244,2.619869023499149,2.3869441486772707,0.23292487482187818,216.91090251730844,199.17889545632437,0.9036118108957769,211.8353576660156,210.539306640625,208.4755859375,46207300.0,213.5002899169922
2025-07-23,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,211.00075639997206,210.66891152518136,205.30689849853516,54.950760919271296,2.711756882704748,2.451906695482766,0.2598501872219816,216.99223855282378,200.47835776065278,-0.11660239162682995,213.74952697753903,211.8353576660156,209.52239990234372,47371471.428571425,213.11148071289065
2025-07-24,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,211.66302708217071,210.6838662283761,205.67544352213542,50.634450754580705,2.7218294640035197,2.505891249186917,0.2159382148166027,216.95176287079445,201.73513288115865,-0.18211179209766115,213.5002899169922,213.74952697753903,209.38282775878903,47903800.0,213.23110961914065
2025-07-25,214.0486138925591,214.5869840936473,212.75255494873,213.23110961914065,40268800,212.1928427559989,210.96372767857142,206.1772496541341,65.03438116249569,2.7082461345908087,2.5463622262676955,0.16188390832311317,216.50137999597823,203.46960541661943,0.05613442591165807,213.11148071289065,213.5002899169922,210.539306640625,46872128.571428575,213.40061950683597
2025-07-28,213.38067592321025,214.1981955143971,212.41361748607304,213.40061950683597,37858000,212.76681300571985,211.25142560686385,206.67074839274088,65.32632097228597,2.6802628774073867,2.5731423564956337,0.10712052091175295,215.540183493621,205.72386679934777,0.07949585217563726,213.23110961914065,213.11148071289065,211.8353576660156,45413542.85714286,210.6290435791016
2025-07-29,213.53020352524888,214.1582970701604,210.18041185237743,210.6290435791016,51411700,212.77963256835938,211.26068333217077,207.16324971516926,50.43830860558634,2.4066999907645084,2.539853883349409,-0.13315389258490073,214.9244334626545,206.94776807543147,-1.2987665800312187,213.40061950683597,213.23110961914065,213.74952697753903,45761700.0,208.4157867431641
2025-07-30,211.2571312800854,211.74565019362484,207.08981987426867,208.4157867431641,45512500,212.29112243652347,211.0214124407087,207.51650848388672,39.35367043574243,1.98838721242808,2.4295605491651435,-0.4411733367370636,214.77538860625444,207.2194401901323,-1.0507842595346095,210.6290435791016,213.40061950683597,213.5002899169922,44923857.14285714,206.9402618408203
2025-07-31,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,211.31837027413508,210.76576123918807,207.91296844482423,38.78826175779195,1.520283907135024,2.2477052207591197,-0.7274213136240957,214.92073376623034,206.58857256921885,-0.7079717546358943,208.4157867431641,210.6290435791016,213.11148071289065,49823042.85714286,201.76600646972656
2025-08-01,210.23023901853355,212.93202387361225,200.8886714237977,201.76600646972656,104434500,209.64204406738284,210.32140023367745,208.1057154337565,33.279800655023394,0.7234500183180614,1.942854180270908,-1.2194041619528466,215.8626163001688,204.53307919543667,-2.500361855671096,206.9402618408203,208.4157867431641,213.23110961914065,58029500.0,202.7330780029297
